index,id_unit,id_unit_role,id_num,vm_unit_type,unit_type,grouped_unit_type,vignette,echelon,joint_phase,role,Mine_or_IED,Small_Caliber,Side_IED_or_EFP,RPG,Medium_Caliber,IDF,Non_Kinetic,Trafficability,Soft_Soil,Max_Speed,Cross_Country_Speed,Dash_Speed,Roll_Over_Potential,Turning_Diameter,Fording,mobility,force_protection,deep,close,support,on_road,off_road
655,50,283,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 1,EAB,III,Ambulance,20,0,0,0,25,0,0,0,10,0,0,0,20,15,10,55,45,0,25,75,50,50
656,50,284,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 1,EAB,III,Command and Control,30,0,0,0,30,0,0,0,0,0,0,0,30,0,10,40,60,0,20,80,20,80
657,50,286,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 1,EAB,III,Logistics Transport,30,0,0,0,30,0,0,0,0,0,0,0,30,0,10,40,60,0,25,75,20,80
658,5,16,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Command and Control,25,0,25,10,10,0,0,0,0,0,0,20,0,0,10,30,70,0,0,100,100,0
659,5,17,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Logistics Transport,35,20,35,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,0
660,5,249,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Maintenance Contact Truck,30,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,0
661,5,289,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Recon,20,10,20,10,0,0,0,0,10,0,0,0,10,0,20,40,60,0,0,100,100,0
662,5,16,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Command and Control,25,0,25,0,0,0,0,10,0,0,10,0,10,10,10,50,50,0,80,20,75,25
663,5,248,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Gun Truck,20,0,20,20,0,0,0,10,0,0,0,0,10,10,10,40,60,0,80,20,50,50
664,5,17,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Logistics Transport,20,0,20,20,20,0,0,5,0,0,5,0,5,5,0,20,80,0,80,20,75,25
665,5,249,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Maintenance Contact Truck,15,0,15,15,10,0,0,10,10,0,0,0,10,10,5,45,55,0,80,20,85,15
666,5,250,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Prime Mover,15,0,15,15,15,10,0,0,5,0,5,0,10,5,5,30,70,0,80,20,60,40
667,1,159,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 2,EAB,III,Admin-C4I,30,20,10,20,0,0,0,0,0,0,0,20,0,0,0,20,80,0,70,30,50,50
668,1,2,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 2,EAB,III,Command and Control,30,20,0,10,0,0,0,20,0,0,0,20,0,0,0,40,60,0,70,30,60,40
669,1,160,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 2,EAB,III,Gun Truck,30,10,10,10,0,0,0,20,0,0,0,20,0,0,0,40,60,0,50,50,60,40
670,1,3,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 2,EAB,III,Logistics Transport,30,10,10,10,0,0,0,20,0,0,0,20,0,0,0,40,60,0,50,50,60,40
671,1,8,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 2,EAB,III,Prime Mover,30,10,10,10,0,0,0,20,0,0,0,20,0,0,0,40,60,0,50,50,60,40
672,44,252,E12,EAB Ordnance CO (EOD),EAB Ordnance CO (EOD),EAB Combat Support,Vignette 2,EAB,III,Admin-C4I,8,8,8,8,8,7,5,7,6,6,5,7,5,7,5,48,52,0,25,75,90,10
673,44,253,E12,EAB Ordnance CO (EOD),EAB Ordnance CO (EOD),EAB Combat Support,Vignette 2,EAB,III,Command and Control,8,8,8,8,8,7,5,7,6,6,5,7,5,7,5,48,52,0,10,90,90,10
674,45,256,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Admin-C4I,15,20,0,0,0,10,0,15,15,0,10,0,0,15,0,55,45,0,15,85,80,20
675,45,257,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Command and Control,10,20,0,5,0,10,0,15,10,10,10,0,0,10,0,55,45,0,20,80,70,30
676,45,258,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Gun Truck,10,20,0,10,0,0,0,0,15,10,10,10,5,10,0,60,40,0,25,75,70,30
677,45,259,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Intel Collection,0,20,0,10,0,10,0,10,15,0,10,10,5,10,0,60,40,0,25,75,70,30
678,45,260,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Logistics Transport,10,20,0,0,0,5,0,10,20,0,10,5,10,10,0,65,35,0,20,80,80,20
679,46,262,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 2,EAB,III,Admin-C4I,10,5,10,10,10,10,5,10,5,0,10,5,10,0,0,40,60,0,25,75,75,25
680,46,263,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 2,EAB,III,Command and Control,10,5,10,10,10,10,5,4,7,7,7,4,6,5,0,40,60,0,25,75,75,25
681,46,265,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 2,EAB,III,Logistics Transport,10,5,10,10,5,10,0,10,5,11,9,3,6,4,2,50,50,0,60,40,50,50
682,46,266,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 2,EAB,III,Retrans Vehicle,10,2,5,10,3,10,5,5,10,7,11,3,10,7,2,55,45,0,60,40,50,50
683,47,268,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Admin-C4I,10,10,0,5,0,5,0,15,15,5,15,10,0,5,5,70,30,0,0,100,90,10
684,47,269,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Command and Control,10,15,0,10,0,0,0,15,15,5,15,10,0,5,0,65,35,0,0,100,90,10
685,47,270,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Gun Truck,15,15,10,10,0,0,0,15,10,5,15,0,5,0,0,50,50,0,30,70,50,50
686,47,271,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Logistics Transport,15,15,0,15,0,0,0,10,20,0,20,5,0,0,0,55,45,0,30,70,50,50
687,47,272,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Prime Mover,10,15,0,15,0,0,0,15,20,0,20,5,0,0,0,60,40,0,0,100,50,50
688,47,269,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Command and Control,5,10,0,5,0,0,0,10,20,10,10,10,10,10,0,80,20,0,50,50,50,50
689,47,270,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Gun Truck,5,5,5,5,0,5,0,10,20,10,5,10,10,10,0,75,25,0,50,50,50,50
690,47,271,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Logistics Transport,5,10,5,5,0,5,5,5,30,10,0,5,10,5,0,65,35,0,0,100,100,0
691,47,274,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Maintenance Contact Truck,10,10,5,5,0,0,0,0,20,20,5,5,10,10,0,70,30,0,0,100,100,0
692,47,272,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 2,EAB,III,Prime Mover,5,10,5,0,0,5,0,10,30,5,5,0,20,5,0,75,25,0,0,100,100,0
693,45,256,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Admin-C4I,15,20,0,10,0,10,0,15,5,10,0,15,0,0,0,45,55,0,30,70,80,20
694,45,257,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Command and Control,10,20,0,10,0,10,0,15,10,15,0,10,0,0,0,50,50,0,30,70,80,20
695,45,258,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Gun Truck,10,20,0,0,0,10,0,10,10,15,10,10,0,5,0,60,40,0,30,70,80,20
696,45,260,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 2,EAB,III,Logistics Transport,10,20,0,10,0,10,0,10,10,10,10,0,10,0,0,50,50,0,30,70,80,20
697,49,277,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 2,EAB,III,Command and Control,20,20,10,0,0,0,0,10,10,0,10,10,10,0,0,50,50,0,5,95,95,5
698,49,278,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 2,EAB,III,Logistics Transport,15,15,5,0,5,0,0,10,10,0,10,10,10,10,0,60,40,0,5,95,95,5
699,49,279,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 2,EAB,III,Maintenance Contact Truck,15,15,5,0,10,0,0,10,10,0,10,5,10,10,0,55,45,0,5,95,95,5
700,49,280,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 2,EAB,III,Recon,15,15,10,0,10,0,0,5,15,0,10,10,0,10,0,50,50,0,5,95,90,10
701,20,105,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 2,EAB,III,Command and Control,10,15,5,15,5,5,0,5,0,15,5,5,5,10,0,45,55,0,75,25,95,5
702,20,106,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 2,EAB,III,Gun Truck,10,15,5,15,5,5,0,5,0,15,5,5,5,10,0,45,55,0,50,50,95,5
703,20,107,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 2,EAB,III,Military Police Operations,10,15,5,15,5,5,0,5,0,15,5,5,5,10,0,45,55,0,15,85,95,5
704,20,108,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 2,EAB,III,Recon,10,15,5,15,5,5,0,5,0,15,5,5,5,10,0,45,55,0,75,25,95,5
705,50,283,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 2,EAB,III,Ambulance,15,0,5,0,10,0,0,30,0,0,20,10,10,0,0,70,30,0,10,90,90,10
706,50,284,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 2,EAB,III,Command and Control,15,0,0,5,10,0,0,10,0,15,20,10,10,5,0,70,30,0,0,100,100,0
707,50,286,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 2,EAB,III,Logistics Transport,15,0,0,5,10,0,0,10,0,15,20,10,10,5,0,70,30,0,5,95,95,5
708,5,16,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Command and Control,30,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,0
709,5,17,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Logistics Transport,30,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,100,0,20,80,100,0
710,5,249,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Maintenance Contact Truck,30,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,0
711,5,289,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 2,EAB,III,Recon,25,10,25,10,0,0,0,0,0,0,10,0,10,0,10,30,70,0,0,100,100,0
712,5,16,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Command and Control,15,0,15,15,0,10,15,10,0,0,0,0,10,0,10,30,70,0,40,60,80,20
713,5,248,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Gun Truck,15,0,15,15,0,10,15,10,0,0,0,0,10,0,10,30,70,0,50,50,75,25
714,5,17,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Logistics Transport,15,0,15,15,0,10,15,10,0,0,0,0,10,0,10,30,70,0,25,75,80,20
715,5,249,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Maintenance Contact Truck,15,0,15,10,0,15,15,10,0,0,0,0,10,0,10,30,70,0,30,70,70,30
716,5,250,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Prime Mover,15,0,15,10,5,15,15,5,0,0,0,0,10,0,10,25,75,0,30,70,70,30
717,1,159,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 4,EAB,III,Admin-C4I,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,50,50,99,1
718,1,2,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 4,EAB,III,Command and Control,30,10,0,10,0,0,0,30,0,0,10,10,0,0,0,50,50,0,50,50,99,1
719,1,160,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 4,EAB,III,Gun Truck,30,10,0,10,0,0,0,30,0,0,10,10,0,0,0,50,50,0,80,20,99,1
720,1,3,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 4,EAB,III,Logistics Transport,30,10,0,10,0,0,0,30,0,0,10,10,0,0,0,50,50,0,80,20,99,1
721,1,8,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 4,EAB,III,Prime Mover,30,10,0,10,0,0,0,30,0,0,10,10,0,0,0,50,50,0,80,20,99,1
722,44,252,E12,EAB Ordnance CO (EOD),EAB Ordnance CO (EOD),EAB Combat Support,Vignette 4,EAB,III,Admin-C4I,8,8,8,8,8,8,7,6,5,5,6,6,5,7,5,45,55,0,20,80,90,10
723,44,253,E12,EAB Ordnance CO (EOD),EAB Ordnance CO (EOD),EAB Combat Support,Vignette 4,EAB,III,Command and Control,8,8,8,8,8,8,7,6,5,5,6,6,5,7,5,45,55,0,15,85,75,25
724,45,256,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 4,EAB,III,Admin-C4I,0,20,0,10,0,5,0,15,10,10,15,0,5,10,0,65,35,0,90,10,40,60
725,45,257,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 4,EAB,III,Command and Control,0,20,0,5,0,15,0,15,10,10,10,15,0,0,0,60,40,0,90,10,40,60
726,45,258,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 4,EAB,III,Gun Truck,0,20,0,0,0,15,0,15,10,0,15,10,5,10,0,65,35,0,90,10,40,60
727,45,259,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 4,EAB,III,Intel Collection,0,20,0,0,0,15,0,15,10,10,10,10,0,10,0,65,35,0,90,10,40,60
728,45,260,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 4,EAB,III,Logistics Transport,0,20,0,0,0,15,0,15,10,10,10,10,10,0,0,65,35,0,90,10,40,60
729,46,262,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 4,EAB,III,Admin-C4I,10,5,10,10,5,10,5,5,10,10,0,5,10,5,0,45,55,0,40,60,100,0
730,46,263,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 4,EAB,III,Command and Control,10,5,10,10,5,10,5,5,10,10,0,5,10,5,0,45,55,0,40,60,100,0
731,46,265,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 4,EAB,III,Logistics Transport,10,5,5,10,5,5,0,5,5,10,10,10,10,5,5,60,40,0,60,40,95,5
732,46,266,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 4,EAB,III,Retrans Vehicle,10,5,5,10,5,10,5,5,10,5,10,5,10,5,0,50,50,0,60,40,95,5
733,47,268,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Admin-C4I,0,15,0,0,0,20,0,15,15,0,15,15,0,0,5,65,35,0,0,100,95,5
734,47,269,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Command and Control,0,15,0,0,0,20,0,15,15,0,15,15,0,0,5,65,35,0,0,100,60,40
735,47,270,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Gun Truck,0,15,0,5,0,15,0,15,15,0,15,15,0,0,5,65,35,0,10,90,60,40
736,47,271,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Logistics Transport,0,15,0,0,0,20,0,15,15,0,15,15,0,5,0,65,35,0,0,100,70,30
737,47,272,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Prime Mover,0,0,0,0,0,20,10,15,15,0,15,15,0,10,0,70,30,0,10,90,20,80
738,47,269,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Command and Control,5,20,5,5,0,5,10,5,10,15,5,10,5,0,0,50,50,0,60,40,50,50
739,47,270,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Gun Truck,5,20,5,5,0,5,10,5,10,10,5,10,5,5,0,50,50,0,60,40,50,50
740,47,271,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Logistics Transport,5,10,5,5,5,10,10,5,5,10,10,10,5,5,0,50,50,0,55,45,50,50
741,47,274,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Maintenance Contact Truck,5,10,5,5,0,5,5,5,10,20,5,10,10,5,0,65,35,0,55,45,50,50
742,47,272,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 4,EAB,III,Prime Mover,5,15,5,5,0,10,10,5,10,10,5,10,5,5,0,50,50,0,55,45,75,25
743,49,277,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 4,EAB,III,Command and Control,20,20,10,10,10,5,5,0,5,5,5,5,0,0,0,20,80,0,20,80,90,10
744,49,278,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 4,EAB,III,Logistics Transport,10,10,10,5,10,5,5,5,10,5,10,5,5,5,0,45,55,0,10,90,90,10
745,49,279,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 4,EAB,III,Maintenance Contact Truck,20,20,10,10,10,5,5,0,5,5,5,5,0,0,0,20,80,0,10,90,90,10
746,49,280,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 4,EAB,III,Recon,15,15,10,10,10,0,15,0,5,0,10,10,0,0,0,25,75,0,30,70,50,50
747,20,105,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 4,EAB,III,Command and Control,5,5,5,5,5,0,0,15,10,10,15,10,10,5,0,75,25,0,10,90,90,10
748,20,106,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 4,EAB,III,Gun Truck,5,5,5,5,5,0,0,15,10,10,15,10,10,5,0,75,25,0,10,90,90,10
749,20,107,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 4,EAB,III,Military Police Operations,5,5,5,5,5,0,0,15,10,10,15,10,10,5,0,75,25,0,10,90,90,10
750,20,108,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 4,EAB,III,Recon,5,5,5,5,5,0,0,15,10,10,15,10,10,5,0,75,25,0,10,90,90,10
751,50,283,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 4,EAB,III,Ambulance,5,10,5,0,0,0,0,0,0,15,15,15,15,15,5,80,20,0,60,40,40,60
752,50,284,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 4,EAB,III,Command and Control,5,10,5,0,0,0,0,0,0,15,15,15,15,15,5,80,20,0,10,90,75,25
753,50,286,E8,EAB Medical CO,EAB Medical CO,EAB Medical,Vignette 4,EAB,III,Logistics Transport,5,10,5,0,0,0,0,0,0,15,15,15,15,15,5,80,20,0,10,90,80,20
754,5,16,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Command and Control,20,10,10,20,20,0,0,0,10,0,0,0,10,0,0,20,80,0,0,100,100,0
755,5,17,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Logistics Transport,20,10,10,20,20,0,0,0,0,10,0,0,10,0,0,20,80,0,0,100,100,0
756,5,249,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Maintenance Contact Truck,20,10,10,20,20,0,0,0,10,0,0,0,10,0,0,20,80,0,0,100,100,0
757,5,289,E9,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 4,EAB,III,Recon,20,10,10,20,10,0,0,0,10,10,0,0,10,0,0,30,70,0,0,100,100,0
758,48,275,D1,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 1,EAB,III,Command and Control,5,0,0,0,30,0,0,10,10,0,20,0,20,5,0,65,35,0,20,80,20,80
759,48,276,D1,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 1,EAB,III,Logistics Transport,5,0,0,0,30,0,0,10,10,0,20,0,20,5,0,65,35,0,75,25,90,10
760,48,275,D2,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 1,EAB,III,Command and Control,8,10,9,8,7,6,0,7,9,6,4,7,7,7,5,48,52,0,65,35,85,15
761,48,276,D2,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 1,EAB,III,Logistics Transport,8,10,8,6,7,7,4,6,8,6,6,4,7,7,6,50,50,0,50,50,50,50
762,48,275,D1,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 2,EAB,III,Command and Control,20,10,5,3,5,2,0,5,10,5,0,20,10,5,0,55,45,0,40,60,80,20
763,48,276,D1,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 2,EAB,III,Logistics Transport,20,10,5,3,5,2,0,5,10,5,0,20,10,5,0,55,45,0,95,5,40,60
764,48,275,D2,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 2,EAB,III,Command and Control,8,10,9,8,9,5,4,8,3,6,8,8,6,6,2,47,53,0,90,10,65,35
765,48,276,D2,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 2,EAB,III,Logistics Transport,7,10,9,8,8,6,3,8,3,7,9,7,7,5,3,49,51,0,50,50,10,90
766,48,275,D1,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 4,EAB,III,Command and Control,0,0,0,0,0,25,10,5,10,0,20,0,15,5,10,65,35,0,70,30,20,80
767,48,276,D1,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 4,EAB,III,Logistics Transport,0,0,0,0,0,25,10,5,10,0,20,0,15,5,10,65,35,0,60,40,80,20
768,48,275,D2,EAB ADA BTRY,EAB ADA BTRY,EAB Fires,Vignette 4,EAB,III,Command and Control,6,10,7,6,7,6,7,8,4,8,6,8,6,6,5,51,49,0,80,20,90,10
769,51,291,D5,Infantry (LI) BN HQ,Infantry (LI) BN HQ,BCT BN or BDE HQs,Vignette 1,IBCT,III,Ambulance,0,20,10,0,0,10,0,15,15,0,0,0,10,10,10,60,40,0,90,10,40,60
770,51,291,D5,Infantry (LI) BN HQ,Infantry (LI) BN HQ,BCT BN or BDE HQs,Vignette 2,IBCT,III,Ambulance,10,10,10,10,10,10,5,5,0,10,10,10,0,0,0,35,65,0,90,10,10,90
771,51,291,D5,Infantry (LI) BN HQ,Infantry (LI) BN HQ,BCT BN or BDE HQs,Vignette 4,IBCT,III,Ambulance,15,15,15,15,0,10,0,0,0,0,0,20,0,10,0,30,70,0,90,10,90,10
